latitude,longitude,Emmisions
29.898853,-91.052465,GHG emissions mtons CO2e
31.088503,-91.983275,GHG emissions mtons CO2e
30.645018,-93.340253,GHG emissions mtons CO2e
32.340952,-93.041151,GHG emissions mtons CO2e
32.695851,-93.616132,GHG emissions mtons CO2e
32.577195,-93.882423,GHG emissions mtons CO2e
30.229559,-93.358015,GHG emissions mtons CO2e
32.101219,-92.114231,GHG emissions mtons CO2e
29.871812,-93.164948,GHG emissions mtons CO2e
31.666517,-91.846703,GHG emissions mtons CO2e
32.827043,-92.989767,GHG emissions mtons CO2e
31.469805,-91.626314,GHG emissions mtons CO2e
32.059248,-93.740797,GHG emissions mtons CO2e
30.54393,-91.093131,GHG emissions mtons CO2e
32.73017,-91.234141,GHG emissions mtons CO2e
30.839784,-91.043434,GHG emissions mtons CO2e
30.720693,-92.404086,GHG emissions mtons CO2e
32.139076,-91.672371,GHG emissions mtons CO2e
31.597787,-92.561716,GHG emissions mtons CO2e
29.606013,-91.842706,GHG emissions mtons CO2e
30.270628,-91.365848,GHG emissions mtons CO2e
32.30429,-92.5617,GHG emissions mtons CO2e
29.5033,-90.036231,GHG emissions mtons CO2e
30.269529,-92.816221,GHG emissions mtons CO2e
30.206507,-92.06417,GHG emissions mtons CO2e
29.491992,-90.394849,GHG emissions mtons CO2e
31.680083,-92.161596,GHG emissions mtons CO2e
32.601823,-92.662303,GHG emissions mtons CO2e
30.440419,-90.727474,GHG emissions mtons CO2e
32.341375,-91.242023,GHG emissions mtons CO2e
32.820008,-91.800399,GHG emissions mtons CO2e
31.732551,-93.082611,GHG emissions mtons CO2e
30.05342,-89.934502,GHG emissions mtons CO2e
32.477664,-92.154848,GHG emissions mtons CO2e
29.402337,-89.298489,GHG emissions mtons CO2e
30.708319,-91.604621,GHG emissions mtons CO2e
31.193204,-92.535953,GHG emissions mtons CO2e
32.101213,-93.34905,GHG emissions mtons CO2e
32.413158,-91.748353,GHG emissions mtons CO2e
31.560402,-93.559579,GHG emissions mtons CO2e
29.91811,-89.263494,GHG emissions mtons CO2e
29.905722,-90.357855,GHG emissions mtons CO2e
30.822539,-90.708307,GHG emissions mtons CO2e
30.024777,-90.793956,GHG emissions mtons CO2e
30.147307,-90.485674,GHG emissions mtons CO2e
30.583441,-91.989274,GHG emissions mtons CO2e
30.121433,-91.611481,GHG emissions mtons CO2e
29.629349,-91.463804,GHG emissions mtons CO2e
30.410022,-89.951962,GHG emissions mtons CO2e
30.62158,-90.406633,GHG emissions mtons CO2e
32.001489,-91.342576,GHG emissions mtons CO2e
29.33413,-90.843674,GHG emissions mtons CO2e
32.829349,-92.37565,GHG emissions mtons CO2e
29.789722,-92.291568,GHG emissions mtons CO2e
31.110563,-93.18152,GHG emissions mtons CO2e
30.852144,-90.046253,GHG emissions mtons CO2e
32.732152,-93.339825,GHG emissions mtons CO2e
30.464052,-91.309808,GHG emissions mtons CO2e
32.79248,-91.451998,GHG emissions mtons CO2e
30.872701,-91.421008,GHG emissions mtons CO2e
31.941187,-92.641269,GHG emissions mtons CO2e
44.167681,-70.207435,GHG emissions mtons CO2e
46.727082,-68.649426,GHG emissions mtons CO2e
43.808348,-70.330375,GHG emissions mtons CO2e
44.973012,-70.444727,GHG emissions mtons CO2e
44.564906,-68.370703,GHG emissions mtons CO2e
44.417012,-69.765764,GHG emissions mtons CO2e
44.042045,-69.038514,GHG emissions mtons CO2e
43.994263,-69.514038,GHG emissions mtons CO2e
44.4945,-70.734421,GHG emissions mtons CO2e
45.409279,-68.666598,GHG emissions mtons CO2e
45.917685,-69.104536,GHG emissions mtons CO2e
43.916645,-69.844326,GHG emissions mtons CO2e
45.507482,-69.97604,GHG emissions mtons CO2e
44.505834,-69.138952,GHG emissions mtons CO2e
44.967009,-67.609354,GHG emissions mtons CO2e
43.426019,-70.668425,GHG emissions mtons CO2e
39.612313,-78.703104,GHG emissions mtons CO2e
38.993579,-76.56048,GHG emissions mtons CO2e
39.443167,-76.616569,GHG emissions mtons CO2e
38.522611,-76.529493,GHG emissions mtons CO2e
38.871531,-75.831662,GHG emissions mtons CO2e
39.563301,-77.015368,GHG emissions mtons CO2e
39.562354,-75.941585,GHG emissions mtons CO2e
38.472853,-77.015427,GHG emissions mtons CO2e
38.429196,-76.047433,GHG emissions mtons CO2e
39.470429,-77.397624,GHG emissions mtons CO2e
39.547299,-79.274619,GHG emissions mtons CO2e
39.537429,-76.299789,GHG emissions mtons CO2e
39.252264,-76.924406,GHG emissions mtons CO2e
39.241279,-76.125987,GHG emissions mtons CO2e
39.137381,-77.203063,GHG emissions mtons CO2e
38.82588,-76.847272,GHG emissions mtons CO2e
39.040693,-76.082405,GHG emissions mtons CO2e
38.220289,-76.530384,GHG emissions mtons CO2e
38.07445,-75.853323,GHG emissions mtons CO2e
38.748352,-76.17848,GHG emissions mtons CO2e
39.603621,-77.814671,GHG emissions mtons CO2e
38.367375,-75.632089,GHG emissions mtons CO2e
38.222133,-75.309931,GHG emissions mtons CO2e
39.300032,-76.610476,GHG emissions mtons CO2e
41.799014,-70.21188,GHG emissions mtons CO2e
42.375314,-73.213948,GHG emissions mtons CO2e
41.746863,-71.090509,GHG emissions mtons CO2e
41.38097,-70.701499,GHG emissions mtons CO2e
42.642711,-70.865107,GHG emissions mtons CO2e
42.584504,-72.591792,GHG emissions mtons CO2e
42.136198,-72.635648,GHG emissions mtons CO2e
42.339459,-72.663694,GHG emissions mtons CO2e
42.481711,-71.394917,GHG emissions mtons CO2e
41.305878,-70.14191,GHG emissions mtons CO2e
42.17175,-71.181115,GHG emissions mtons CO2e
41.987196,-70.741942,GHG emissions mtons CO2e
42.33196,-71.020173,GHG emissions mtons CO2e
42.311693,-71.940282,GHG emissions mtons CO2e
44.682535,-82.83408,GHG emissions mtons CO2e
47.080077,-86.564108,GHG emissions mtons CO2e
42.595787,-86.634745,GHG emissions mtons CO2e
44.894954,-83.426574,GHG emissions mtons CO2e
45.005455,-85.175639,GHG emissions mtons CO2e
44.036833,-83.740675,GHG emissions mtons CO2e
46.695859,-88.36181,GHG emissions mtons CO2e
42.582811,-85.31455,GHG emissions mtons CO2e
43.699711,-83.978701,GHG emissions mtons CO2e
44.648621,-86.494317,GHG emissions mtons CO2e
41.792639,-86.741822,GHG emissions mtons CO2e
41.918455,-85.066885,GHG emissions mtons CO2e
42.24299,-85.012385,GHG emissions mtons CO2e
41.916966,-86.000257,GHG emissions mtons CO2e
45.513164,-85.450392,GHG emissions mtons CO2e
45.47612,-84.495271,GHG emissions mtons CO2e
46.321819,-84.52063,GHG emissions mtons CO2e
43.991137,-84.838325,GHG emissions mtons CO2e
42.950455,-84.591695,GHG emissions mtons CO2e
44.680208,-84.611132,GHG emissions mtons CO2e
45.805229,-86.901938,GHG emissions mtons CO2e
46.012823,-87.866119,GHG emissions mtons CO2e
42.589614,-84.846524,GHG emissions mtons CO2e
45.590094,-84.986822,GHG emissions mtons CO2e
43.021077,-83.706372,GHG emissions mtons CO2e
43.98975,-84.389816,GHG emissions mtons CO2e
46.488054,-89.788314,GHG emissions mtons CO2e
44.718688,-85.553848,GHG emissions mtons CO2e
43.292326,-84.60469,GHG emissions mtons CO2e
41.864475,-84.642409,GHG emissions mtons CO2e
46.998431,-88.651908,GHG emissions mtons CO2e
43.907616,-82.857045,GHG emissions mtons CO2e
42.603534,-84.373811,GHG emissions mtons CO2e
42.94465,-85.073766,GHG emissions mtons CO2e
44.329482,-82.849447,GHG emissions mtons CO2e
46.170254,-88.540526,GHG emissions mtons CO2e
43.645233,-84.839424,GHG emissions mtons CO2e
42.248474,-84.420868,GHG emissions mtons CO2e
42.246266,-85.532854,GHG emissions mtons CO2e
44.678881,-85.088992,GHG emissions mtons CO2e
43.032497,-85.547446,GHG emissions mtons CO2e
47.681974,-88.148797,GHG emissions mtons CO2e
43.995187,-85.8114,GHG emissions mtons CO2e
43.088633,-83.224325,GHG emissions mtons CO2e
45.146182,-86.051574,GHG emissions mtons CO2e
41.896109,-84.07435,GHG emissions mtons CO2e
42.602532,-83.911718,GHG emissions mtons CO2e
46.940602,-85.582368,GHG emissions mtons CO2e
46.167868,-85.303762,GHG emissions mtons CO2e
42.671467,-82.910869,GHG emissions mtons CO2e
44.350385,-86.602967,GHG emissions mtons CO2e
46.656596,-87.584028,GHG emissions mtons CO2e
43.996636,-86.750814,GHG emissions mtons CO2e
43.635295,-85.332751,GHG emissions mtons CO2e
45.538237,-87.492949,GHG emissions mtons CO2e
43.648203,-84.379414,GHG emissions mtons CO2e
44.325424,-85.085471,GHG emissions mtons CO2e
41.916097,-83.487106,GHG emissions mtons CO2e
43.312782,-85.149468,GHG emissions mtons CO2e
45.024134,-84.130107,GHG emissions mtons CO2e
43.289258,-86.751892,GHG emissions mtons CO2e
43.562709,-85.791423,GHG emissions mtons CO2e
42.660452,-83.38421,GHG emissions mtons CO2e
43.647255,-86.807575,GHG emissions mtons CO2e
44.33328,-84.128073,GHG emissions mtons CO2e
47.216604,-89.500461,GHG emissions mtons CO2e
43.997552,-85.322283,GHG emissions mtons CO2e
44.687257,-84.126905,GHG emissions mtons CO2e
45.021787,-84.576603,GHG emissions mtons CO2e
42.942461,-86.654946,GHG emissions mtons CO2e
45.489515,-83.384019,GHG emissions mtons CO2e
44.339517,-84.611271,GHG emissions mtons CO2e
43.328267,-84.05541,GHG emissions mtons CO2e
42.928803,-82.668913,GHG emissions mtons CO2e
41.911488,-85.52287,GHG emissions mtons CO2e
43.449155,-82.642815,GHG emissions mtons CO2e
46.021122,-86.197029,GHG emissions mtons CO2e
42.951545,-84.146352,GHG emissions mtons CO2e
43.487902,-83.436618,GHG emissions mtons CO2e
42.28215,-86.306076,GHG emissions mtons CO2e
42.252327,-83.844634,GHG emissions mtons CO2e
42.284664,-83.261953,GHG emissions mtons CO2e
44.331375,-85.570046,GHG emissions mtons CO2e
46.602446,-93.41976,GHG emissions mtons CO2e
45.27411,-93.242723,GHG emissions mtons CO2e
46.937629,-95.741757,GHG emissions mtons CO2e
47.879508,-95.00505,GHG emissions mtons CO2e
45.701225,-94.00144,GHG emissions mtons CO2e
45.419925,-96.402226,GHG emissions mtons CO2e
44.03371,-94.064012,GHG emissions mtons CO2e
44.246541,-94.733647,GHG emissions mtons CO2e
46.603818,-92.671044,GHG emissions mtons CO2e
44.82132,-93.800091,GHG emissions mtons CO2e
46.951745,-94.333705,GHG emissions mtons CO2e
45.028625,-95.564108,GHG emissions mtons CO2e
45.505444,-92.903849,GHG emissions mtons CO2e
46.898377,-96.494901,GHG emissions mtons CO2e
47.575873,-95.371117,GHG emissions mtons CO2e
47.538569,-90.29019,GHG emissions mtons CO2e
44.010711,-95.18313,GHG emissions mtons CO2e
46.491653,-94.070718,GHG emissions mtons CO2e
44.670893,-93.062481,GHG emissions mtons CO2e
44.020706,-92.869353,GHG emissions mtons CO2e
45.936829,-95.462156,GHG emissions mtons CO2e
43.676522,-93.947234,GHG emissions mtons CO2e
43.679187,-92.093937,GHG emissions mtons CO2e
43.674202,-93.350289,GHG emissions mtons CO2e
44.406178,-92.716,GHG emissions mtons CO2e
45.930743,-96.010699,GHG emissions mtons CO2e
45.006121,-93.475228,GHG emissions mtons CO2e
43.66699,-91.501556,GHG emissions mtons CO2e
47.095551,-94.91329,GHG emissions mtons CO2e
45.562431,-93.296339,GHG emissions mtons CO2e
47.490817,-93.611102,GHG emissions mtons CO2e
43.671111,-95.149731,GHG emissions mtons CO2e
45.94776,-93.297788,GHG emissions mtons CO2e
45.152714,-95.004981,GHG emissions mtons CO2e
48.77604,-96.780349,GHG emissions mtons CO2e
48.245489,-93.782842,GHG emissions mtons CO2e
44.999857,-96.176838,GHG emissions mtons CO2e
47.517111,-91.411704,GHG emissions mtons CO2e
48.7681,-94.904633,GHG emissions mtons CO2e
44.373424,-93.730143,GHG emissions mtons CO2e
44.408238,-96.272032,GHG emissions mtons CO2e
44.409195,-95.847268,GHG emissions mtons CO2e
44.821657,-94.272323,GHG emissions mtons CO2e
47.328387,-95.811089,GHG emissions mtons CO2e
48.362728,-96.357761,GHG emissions mtons CO2e
43.677118,-94.537252,GHG emissions mtons CO2e
45.123155,-94.527346,GHG emissions mtons CO2e
45.929043,-93.632996,GHG emissions mtons CO2e
46.020484,-94.266619,GHG emissions mtons CO2e
43.666249,-92.759514,GHG emissions mtons CO2e
44.015594,-95.761581,GHG emissions mtons CO2e
44.358819,-94.245685,GHG emissions mtons CO2e
43.677686,-95.763132,GHG emissions mtons CO2e
47.32947,-96.463807,GHG emissions mtons CO2e
44.003429,-92.406722,GHG emissions mtons CO2e
46.405725,-95.714578,GHG emissions mtons CO2e
48.069247,-96.037725,GHG emissions mtons CO2e
46.10094,-92.763094,GHG emissions mtons CO2e
44.015361,-96.257015,GHG emissions mtons CO2e
47.774254,-96.400027,GHG emissions mtons CO2e
45.589623,-95.446705,GHG emissions mtons CO2e
45.01525,-93.100141,GHG emissions mtons CO2e
47.865487,-96.08718,GHG emissions mtons CO2e
44.403536,-95.254241,GHG emissions mtons CO2e
44.723697,-94.955617,GHG emissions mtons CO2e
44.350943,-93.298503,GHG emissions mtons CO2e
43.669587,-96.263238,GHG emissions mtons CO2e
48.761068,-95.821504,GHG emissions mtons CO2e
47.578635,-92.51457,GHG emissions mtons CO2e
44.651805,-93.533731,GHG emissions mtons CO2e
45.453176,-93.76913,GHG emissions mtons CO2e
44.575734,-94.230123,GHG emissions mtons CO2e
45.555235,-94.610482,GHG emissions mtons CO2e
44.015261,-93.220453,GHG emissions mtons CO2e
45.593461,-95.992315,GHG emissions mtons CO2e
45.27581,-95.690124,GHG emissions mtons CO2e
46.066569,-94.900576,GHG emissions mtons CO2e
45.769935,-96.474832,GHG emissions mtons CO2e
44.289693,-92.23334,GHG emissions mtons CO2e
46.586986,-94.988608,GHG emissions mtons CO2e
44.01846,-93.589844,GHG emissions mtons CO2e
45.037929,-92.890117,GHG emissions mtons CO2e
43.978096,-94.613842,GHG emissions mtons CO2e
46.362335,-96.476657,GHG emissions mtons CO2e
43.982268,-91.776708,GHG emissions mtons CO2e
45.175091,-93.966396,GHG emissions mtons CO2e
44.715736,-95.862756,GHG emissions mtons CO2e
31.486218,-91.351781,GHG emissions mtons CO2e
34.886569,-88.581109,GHG emissions mtons CO2e
31.203933,-90.795542,GHG emissions mtons CO2e
33.09047,-89.588622,GHG emissions mtons CO2e
34.810518,-89.200285,GHG emissions mtons CO2e
33.799139,-90.88412,GHG emissions mtons CO2e
33.936634,-89.337114,GHG emissions mtons CO2e
33.440795,-89.918887,GHG emissions mtons CO2e
33.921654,-88.945808,GHG emissions mtons CO2e
33.345964,-89.251332,GHG emissions mtons CO2e
31.97281,-90.915424,GHG emissions mtons CO2e
32.045374,-88.687976,GHG emissions mtons CO2e
33.661733,-88.783326,GHG emissions mtons CO2e
34.22867,-90.603165,GHG emissions mtons CO2e
31.866915,-90.448758,GHG emissions mtons CO2e
31.633331,-89.548897,GHG emissions mtons CO2e
34.874266,-89.99324,GHG emissions mtons CO2e
31.18858,-89.259447,GHG emissions mtons CO2e
31.477776,-90.895811,GHG emissions mtons CO2e
30.855431,-88.642268,GHG emissions mtons CO2e
31.212845,-88.634811,GHG emissions mtons CO2e
33.770031,-89.80274,GHG emissions mtons CO2e
30.391641,-89.482791,GHG emissions mtons CO2e
30.416536,-89.083376,GHG emissions mtons CO2e
32.267788,-90.466017,GHG emissions mtons CO2e
33.125942,-90.091197,GHG emissions mtons CO2e
33.130996,-90.523421,GHG emissions mtons CO2e
32.755539,-91.003535,GHG emissions mtons CO2e
34.281075,-88.363127,GHG emissions mtons CO2e
30.456005,-88.625101,GHG emissions mtons CO2e
32.016989,-89.11943,GHG emissions mtons CO2e
31.733633,-91.043878,GHG emissions mtons CO2e
31.565606,-89.826517,GHG emissions mtons CO2e
31.616601,-89.168532,GHG emissions mtons CO2e
32.750136,-88.625631,GHG emissions mtons CO2e
34.349298,-89.485903,GHG emissions mtons CO2e
31.197586,-89.506369,GHG emissions mtons CO2e
32.403998,-88.660449,GHG emissions mtons CO2e
31.550009,-90.10753,GHG emissions mtons CO2e
32.760737,-89.522236,GHG emissions mtons CO2e
34.29237,-88.682439,GHG emissions mtons CO2e
33.54979,-90.294934,GHG emissions mtons CO2e
31.535216,-90.453566,GHG emissions mtons CO2e
33.471424,-88.439723,GHG emissions mtons CO2e
32.63437,-90.03416,GHG emissions mtons CO2e
31.230167,-89.821712,GHG emissions mtons CO2e
34.76619,-89.504231,GHG emissions mtons CO2e
33.89003,-88.485038,GHG emissions mtons CO2e
33.500714,-89.639625,GHG emissions mtons CO2e
32.752518,-89.119274,GHG emissions mtons CO2e
32.40197,-89.118412,GHG emissions mtons CO2e
33.106508,-88.566004,GHG emissions mtons CO2e
33.422313,-88.876151,GHG emissions mtons CO2e
34.365205,-89.963065,GHG emissions mtons CO2e
30.774793,-89.586904,GHG emissions mtons CO2e
31.169307,-88.988755,GHG emissions mtons CO2e
31.177516,-90.397728,GHG emissions mtons CO2e
34.227081,-89.037239,GHG emissions mtons CO2e
34.621104,-88.522179,GHG emissions mtons CO2e
34.252833,-90.290171,GHG emissions mtons CO2e
32.267123,-89.946063,GHG emissions mtons CO2e
32.427127,-89.533209,GHG emissions mtons CO2e
32.892395,-90.827613,GHG emissions mtons CO2e
31.902505,-89.917709,GHG emissions mtons CO2e
32.019029,-89.494877,GHG emissions mtons CO2e
30.790184,-89.112297,GHG emissions mtons CO2e
33.605529,-90.59509,GHG emissions mtons CO2e
33.954527,-90.172245,GHG emissions mtons CO2e
34.649553,-89.943105,GHG emissions mtons CO2e
34.763618,-88.918819,GHG emissions mtons CO2e
34.737697,-88.236064,GHG emissions mtons CO2e
34.652201,-90.37177,GHG emissions mtons CO2e
34.489533,-89.002339,GHG emissions mtons CO2e
31.164492,-90.103431,GHG emissions mtons CO2e
32.356095,-90.852384,GHG emissions mtons CO2e
33.273174,-90.944446,GHG emissions mtons CO2e
31.642503,-88.678214,GHG emissions mtons CO2e
33.612048,-89.283836,GHG emissions mtons CO2e
31.161091,-91.324617,GHG emissions mtons CO2e
33.078724,-89.037391,GHG emissions mtons CO2e
34.030666,-89.703807,GHG emissions mtons CO2e
32.765675,-90.387928,GHG emissions mtons CO2e
40.190666,-92.603592,GHG emissions mtons CO2e
39.988863,-94.803551,GHG emissions mtons CO2e
40.431846,-95.437555,GHG emissions mtons CO2e
39.21448,-91.843415,GHG emissions mtons CO2e
36.699378,-93.834326,GHG emissions mtons CO2e
37.500799,-94.344089,GHG emissions mtons CO2e
38.257217,-94.339246,GHG emissions mtons CO2e
38.301036,-93.287942,GHG emissions mtons CO2e
37.318346,-90.024604,GHG emissions mtons CO2e
38.989861,-92.310202,GHG emissions mtons CO2e
39.660369,-94.808173,GHG emissions mtons CO2e
36.71518,-90.40313,GHG emissions mtons CO2e
39.658998,-93.979179,GHG emissions mtons CO2e
38.835547,-91.923446,GHG emissions mtons CO2e
38.026527,-92.765327,GHG emissions mtons CO2e
37.384141,-89.685658,GHG emissions mtons CO2e
39.427375,-93.500227,GHG emissions mtons CO2e
36.944858,-90.945705,GHG emissions mtons CO2e
38.646474,-94.354547,GHG emissions mtons CO2e
37.733655,-93.850014,GHG emissions mtons CO2e
39.517968,-92.96162,GHG emissions mtons CO2e
36.969739,-93.187614,GHG emissions mtons CO2e
40.407275,-91.729472,GHG emissions mtons CO2e
39.315551,-94.421502,GHG emissions mtons CO2e
39.608723,-94.395803,GHG emissions mtons CO2e
38.503233,-92.280027,GHG emissions mtons CO2e
38.845386,-92.812323,GHG emissions mtons CO2e
37.96656,-91.313933,GHG emissions mtons CO2e
37.43235,-93.854878,GHG emissions mtons CO2e
37.683583,-93.033812,GHG emissions mtons CO2e
39.962839,-93.970053,GHG emissions mtons CO2e
39.894665,-94.40719,GHG emissions mtons CO2e
37.603075,-91.489716,GHG emissions mtons CO2e
36.946517,-92.515892,GHG emissions mtons CO2e
36.153025,-90.062254,GHG emissions mtons CO2e
38.408313,-91.07341,GHG emissions mtons CO2e
38.441183,-91.50578,GHG emissions mtons CO2e
40.208127,-94.405321,GHG emissions mtons CO2e
37.258196,-93.340641,GHG emissions mtons CO2e
40.112541,-93.565054,GHG emissions mtons CO2e
40.34562,-93.992582,GHG emissions mtons CO2e
38.386491,-93.792628,GHG emissions mtons CO2e
37.9367,-93.322834,GHG emissions mtons CO2e
40.095724,-95.219072,GHG emissions mtons CO2e
39.143365,-92.695926,GHG emissions mtons CO2e
36.774369,-91.887368,GHG emissions mtons CO2e
37.625971,-90.699587,GHG emissions mtons CO2e
39.005441,-94.343326,GHG emissions mtons CO2e
37.205197,-94.337259,GHG emissions mtons CO2e
38.257599,-90.543542,GHG emissions mtons CO2e
38.741528,-93.811863,GHG emissions mtons CO2e
40.136776,-92.146809,GHG emissions mtons CO2e
37.659688,-92.59484,GHG emissions mtons CO2e
39.068705,-93.802639,GHG emissions mtons CO2e
37.10659,-93.830551,GHG emissions mtons CO2e
40.084559,-91.728803,GHG emissions mtons CO2e
39.062255,-90.962916,GHG emissions mtons CO2e
39.86444,-93.108019,GHG emissions mtons CO2e
39.778587,-93.548201,GHG emissions mtons CO2e
36.630218,-94.343956,GHG emissions mtons CO2e
39.829795,-92.56434,GHG emissions mtons CO2e
37.473235,-90.345453,GHG emissions mtons CO2e
38.162615,-91.923601,GHG emissions mtons CO2e
39.807538,-91.635379,GHG emissions mtons CO2e
40.421413,-93.567631,GHG emissions mtons CO2e
38.21668,-92.429876,GHG emissions mtons CO2e
36.826264,-89.295929,GHG emissions mtons CO2e
38.633037,-92.583642,GHG emissions mtons CO2e
39.49827,-92.006458,GHG emissions mtons CO2e
38.935184,-91.465427,GHG emissions mtons CO2e
38.420807,-92.874835,GHG emissions mtons CO2e
36.594261,-89.655948,GHG emissions mtons CO2e
36.908364,-94.335021,GHG emissions mtons CO2e
40.361136,-94.883146,GHG emissions mtons CO2e
36.68531,-91.401827,GHG emissions mtons CO2e
38.464253,-91.859504,GHG emissions mtons CO2e
36.64959,-92.458549,GHG emissions mtons CO2e
36.209916,-89.785942,GHG emissions mtons CO2e
37.71113,-89.802125,GHG emissions mtons CO2e
38.727367,-93.285207,GHG emissions mtons CO2e
37.866326,-91.790349,GHG emissions mtons CO2e
39.339959,-91.171607,GHG emissions mtons CO2e
39.378696,-94.761472,GHG emissions mtons CO2e
37.616761,-93.400817,GHG emissions mtons CO2e
37.824835,-92.207022,GHG emissions mtons CO2e
40.478606,-93.014531,GHG emissions mtons CO2e
39.553455,-91.524787,GHG emissions mtons CO2e
39.439249,-92.492959,GHG emissions mtons CO2e
39.308401,-93.995746,GHG emissions mtons CO2e
37.360857,-90.969516,GHG emissions mtons CO2e
36.648902,-90.86706,GHG emissions mtons CO2e
38.781102,-90.674915,GHG emissions mtons CO2e
38.039069,-93.773076,GHG emissions mtons CO2e
37.885845,-90.161531,GHG emissions mtons CO2e
37.810707,-90.473868,GHG emissions mtons CO2e
38.640702,-90.445954,GHG emissions mtons CO2e
39.13584,-93.204164,GHG emissions mtons CO2e
40.469361,-92.519016,GHG emissions mtons CO2e
40.447686,-92.142824,GHG emissions mtons CO2e
37.047793,-89.568098,GHG emissions mtons CO2e
37.152498,-91.391328,GHG emissions mtons CO2e
39.797531,-92.088719,GHG emissions mtons CO2e
36.851557,-89.947481,GHG emissions mtons CO2e
36.751004,-93.473701,GHG emissions mtons CO2e
40.209587,-93.109783,GHG emissions mtons CO2e
36.649827,-93.042819,GHG emissions mtons CO2e
37.314257,-91.964478,GHG emissions mtons CO2e
37.850196,-94.341597,GHG emissions mtons CO2e
38.761902,-91.159306,GHG emissions mtons CO2e
37.942611,-90.897018,GHG emissions mtons CO2e
37.112319,-90.452378,GHG emissions mtons CO2e
37.280804,-92.87608,GHG emissions mtons CO2e
40.480192,-94.418748,GHG emissions mtons CO2e
37.267636,-92.48001,GHG emissions mtons CO2e
38.635699,-90.244582,GHG emissions mtons CO2e
45.133863,-112.892869,GHG emissions mtons CO2e
45.407869,-107.518163,GHG emissions mtons CO2e
48.428282,-108.967648,GHG emissions mtons CO2e
46.329849,-111.497873,GHG emissions mtons CO2e
45.224475,-109.028551,GHG emissions mtons CO2e
45.516825,-104.515324,GHG emissions mtons CO2e
47.316443,-111.350571,GHG emissions mtons CO2e
47.886837,-110.436189,GHG emissions mtons CO2e
46.261481,-105.550508,GHG emissions mtons CO2e
48.794429,-105.541739,GHG emissions mtons CO2e
47.272425,-104.901027,GHG emissions mtons CO2e
46.094612,-113.141624,GHG emissions mtons CO2e
46.318184,-104.405718,GHG emissions mtons CO2e
47.223641,-109.223714,GHG emissions mtons CO2e
48.314575,-114.054533,GHG emissions mtons CO2e
45.518054,-111.163921,GHG emissions mtons CO2e
47.280033,-106.986706,GHG emissions mtons CO2e
48.705671,-112.990502,GHG emissions mtons CO2e
46.380624,-109.174586,GHG emissions mtons CO2e
46.395955,-113.427356,GHG emissions mtons CO2e
48.631959,-110.106321,GHG emissions mtons CO2e
46.124246,-112.059424,GHG emissions mtons CO2e
47.032558,-110.30532,GHG emissions mtons CO2e
47.642901,-114.083687,GHG emissions mtons CO2e
47.122034,-112.382924,GHG emissions mtons CO2e
48.559654,-111.036924,GHG emissions mtons CO2e
48.552385,-115.463185,GHG emissions mtons CO2e
47.629628,-105.757222,GHG emissions mtons CO2e
45.325278,-111.913781,GHG emissions mtons CO2e
46.5857,-110.92174,GHG emissions mtons CO2e
47.154909,-115.064849,GHG emissions mtons CO2e
47.027263,-113.892681,GHG emissions mtons CO2e
46.505281,-108.439763,GHG emissions mtons CO2e
45.421905,-110.532798,GHG emissions mtons CO2e
47.141917,-108.226575,GHG emissions mtons CO2e
48.250143,-107.928897,GHG emissions mtons CO2e
48.230312,-112.219928,GHG emissions mtons CO2e
45.408926,-105.555344,GHG emissions mtons CO2e
46.844225,-112.9311,GHG emissions mtons CO2e
46.812384,-105.503994,GHG emissions mtons CO2e
46.079298,-114.119065,GHG emissions mtons CO2e
47.785513,-104.563387,GHG emissions mtons CO2e
48.282747,-104.99517,GHG emissions mtons CO2e
46.17336,-106.66641,GHG emissions mtons CO2e
47.7565,-115.180295,GHG emissions mtons CO2e
48.705523,-104.533913,GHG emissions mtons CO2e
45.895959,-112.660222,GHG emissions mtons CO2e
45.658903,-109.382098,GHG emissions mtons CO2e
45.811292,-109.944796,GHG emissions mtons CO2e
47.819035,-112.281725,GHG emissions mtons CO2e
48.645052,-111.733493,GHG emissions mtons CO2e
46.209558,-107.280369,GHG emissions mtons CO2e
48.34985,-106.670424,GHG emissions mtons CO2e
46.497047,-109.857147,GHG emissions mtons CO2e
46.962966,-104.274518,GHG emissions mtons CO2e
45.936987,-108.276656,GHG emissions mtons CO2e
40.520632,-98.500044,GHG emissions mtons CO2e
42.183225,-98.058037,GHG emissions mtons CO2e
41.571944,-101.695898,GHG emissions mtons CO2e
41.53975,-103.726263,GHG emissions mtons CO2e
41.92523,-99.990771,GHG emissions mtons CO2e
41.703934,-98.070476,GHG emissions mtons CO2e
42.21038,-103.081779,GHG emissions mtons CO2e
42.894448,-98.773022,GHG emissions mtons CO2e
42.359562,-99.92392,GHG emissions mtons CO2e
40.855226,-99.074983,GHG emissions mtons CO2e
41.854179,-96.337746,GHG emissions mtons CO2e
41.226072,-97.132039,GHG emissions mtons CO2e
40.909878,-96.140609,GHG emissions mtons CO2e
42.604511,-97.256824,GHG emissions mtons CO2e
40.53039,-101.694192,GHG emissions mtons CO2e
42.571323,-101.047653,GHG emissions mtons CO2e
41.214236,-103.011929,GHG emissions mtons CO2e
40.523669,-98.05105,GHG emissions mtons CO2e
41.57496,-97.088945,GHG emissions mtons CO2e
41.915865,-96.788517,GHG emissions mtons CO2e
41.393893,-99.726866,GHG emissions mtons CO2e
