county_state_name,population,Emissions_per_person
"Greene County, OH",164325,2.611842385516507
"Hanson County, SD",3390,2.6117994100294983
"Marion County, IN",932142,2.6114315200902865
"Rice County, KS",9949,2.610513619459242
"Waushara County, WI",24238,2.609662513408697
"Cloud County, KS",9302,2.6092238228337994
"Kit Carson County, CO",8174,2.607903107413751
"Meade County, KS",4310,2.6067285382830625
"Johnson County, IN",147567,2.606571930038559
"Palo Alto County, IA",9155,2.606553795740033
"Sedgwick County, KS",508221,2.6058427337713317
"Emmet County, IA",9820,2.6028513238289204
"Rooks County, KS",5160,2.6017441860465116
"Lynchburg city, VA",78755,2.6004825090470445
"Republic County, KS",4768,2.600251677852349
"Rock County, WI",160986,2.5999279440448237
"Hernando County, FL",176797,2.59941062348343
"Lucas County, IA",8700,2.599080459770115
"Johnson County, NE",5167,2.5988000774143605
"Ward County, ND",68954,2.598427937465557
"Monroe County, FL",77150,2.597744653272845
"Sterling County, TX",1233,2.597729115977291
"Wright County, IA",12891,2.5964626483593203
"Kossuth County, IA",15226,2.5962169972415605
"Hettinger County, ND",2639,2.5960591133004924
"Canadian County, OK",129571,2.594291932608377
"Pike County, AL",33277,2.5937434263906
"Pickens County, GA",29992,2.593591624433182
"Carroll County, IA",20555,2.5935782048163465
"Bulloch County, GA",73141,2.5934017855922122
"Iowa County, IA",16326,2.5926130099228226
"Christian County, KY",73936,2.592607119671067
"Comal County, TX",124234,2.5923016243540418
"Mathews County, VA",8848,2.591885171790235
"Beadle County, SD",18155,2.5906912696226936
"Clear Creek County, CO",9238,2.5895215414591903
"McLeod County, MN",35926,2.5890998162890386
"Tuscaloosa County, AL",202471,2.5889979305678343
"Jefferson County, KY",759724,2.587109265996599
"Bibb County, GA",154194,2.5867543484182263
"Simpson County, MS",27279,2.5866417390666814
"Bowman County, ND",3238,2.586473131562693
"Vanderburgh County, IN",181692,2.58633291504304
"Cumberland County, VA",9769,2.5862421946975127
"Licking County, OH",169762,2.5854019156230486
"Wichita County, KS",2168,2.584870848708487
"Hughes County, OK",13727,2.584541414730094
"Bibb County, AL",22572,2.583643452064505
"Lumpkin County, GA",31094,2.583456615424198
"Eddy County, NM",56369,2.582997746988593
"Parker County, TX",123601,2.582333476266373
"Robertson County, TX",16537,2.581967708774264
"Lyman County, SD",3855,2.5802853437094684
"Platte County, WY",8740,2.579633867276888
"Red Willow County, NE",10884,2.5794744579198823
"Renville County, MN",14995,2.57945981993998
"Barry County, MO",35716,2.5788162168215925
"Bon Homme County, SD",7001,2.5784887873160978
"Chatham County, GA",282613,2.576374759830581
"Pawnee County, KS",6840,2.5760233918128654
"Brooke County, WV",23473,2.575980914241895
"Mercer County, PA",114598,2.575603413672141
"Atkinson County, GA",8268,2.575229801644896
"Hood County, TX",54217,2.5738790416290094
"Henry County, IN",48953,2.5736931342307927
"Wilkin County, MN",6479,2.5730822657817565
"Jones County, MS",68313,2.5725850131014596
"Leon County, TX",16923,2.571943508834131
"Elbert County, CO",24225,2.570237358101135
"Lawrence County, SD",24859,2.570055110825053
"Goliad County, TX",7463,2.569878065121265
"Seneca County, OH",55711,2.5691874136167003
"Suwannee County, FL",43653,2.5679105674295006
"Shawnee County, KS",178567,2.567613276809265
"Hamilton County, IA",15227,2.5674131476981676
"Tuscarawas County, OH",92579,2.566553970122814
"Redwood County, MN",15578,2.5660546925150856
"Montgomery County, VA",97227,2.564143704937929
"Harrison County, MS",198570,2.5634083698443875
"Marinette County, WI",41090,2.562788999756632
"Escambia County, FL",309574,2.562195145587162
"Humphreys County, MS",8822,2.5598503740648377
"Clinton County, IN",32692,2.5597087972592685
"Hancock County, WV",30024,2.5586530775379694
"Pottawatomie County, KS",22920,2.558071553228621
"Mason County, TX",4064,2.5570866141732282
"Montgomery County, OH",532761,2.556823791531287
"Union County, OH",53955,2.556649059401353
"Ottawa County, OH",40981,2.5557941485078453
"Mountrail County, ND",9675,2.5556589147286823
"Palm Beach County, FL",1398757,2.5555904277869566
"Stonewall County, TX",1233,2.5555555555555554
"Bleckley County, GA",12835,2.5551227113361903
"Volusia County, FL",510806,2.5540185510741846
"Breckinridge County, KY",20000,2.55315
"Upton County, TX",3475,2.5528057553956836
"Charlotte County, FL",169642,2.5527404770045155
"Cass County, IA",13433,2.5519243653688677
"Dawson County, GA",22939,2.5514625746545185
"Pipestone County, MN",9285,2.5509962304792677
"Fairfield County, OH",150163,2.550814781271019
"Aitkin County, MN",15722,2.550693296018318
"Morgan County, TN",21688,2.5505809664330505
"San Patricio County, TX",66706,2.549305909513387
"Bay County, FL",178361,2.5487746760782906
"Washington County, PA",208269,2.548550192299382
"Wayne County, KY",20557,2.5482317458773167
"Clinton County, KY",10172,2.5467951238694457
"Charles Mix County, SD",9277,2.5461895009162445
"Stutsman County, ND",21108,2.5457646389994313
"Jackson County, GA",62131,2.545637443466225
"Morgan County, KY",13379,2.545108005082592
"Columbia County, GA",139904,2.5445519784995425
"Coweta County, GA",135625,2.5436608294930876
"Teller County, CO",23472,2.542774369461486
"Van Zandt County, TX",53070,2.5425475786696814
"Freestone County, TX",19585,2.5422006637732957
"Madison County, IA",15661,2.5410254773003
"Greeley County, KS",1235,2.5408906882591094
"Barbour County, AL",26614,2.5402044036973024
"Westmoreland County, PA",359377,2.5391302170144443
"Citrus County, FL",140453,2.5390059308095947
"Florence County, WI",4474,2.538891372373715
"Matagorda County, TX",36719,2.538821863340505
"Spalding County, GA",64006,2.5386682498515762
"Lancaster County, VA",11055,2.535775667118951
"Lynn County, TX",5723,2.5331120041936046
"Pope County, MN",10975,2.532391799544419
"Muscatine County, IA",42949,2.532049640271019
"Holmes County, MS",18547,2.5300587696123364
"Osceola County, IA",6154,2.5292492687682806
"Lamar County, TX",49626,2.5290170475154152
"Lee County, AL",153947,2.5283506661383464
"Lauderdale County, MS",79233,2.5282521171734
"Delaware County, OH",188996,2.527947681432411
"Baker County, FL",27312,2.5278632103104863
"Adams County, IN",34813,2.527705167609801
"Jackson County, MS",140850,2.527341143059993
"Coffee County, GA",43042,2.5261372612796804
"Franklin County, FL",11705,2.5255873558308415
"Wolfe County, KY",7221,2.5236116881318376
"Greer County, OK",6081,2.5234336457819437
"Hardin County, OH",31652,2.521515228105649
"Sutton County, TX",3936,2.520071138211382
"Niobrara County, WY",2498,2.5196156925540434
"Hamilton County, OH",805965,2.5192570396977536
"Wilcox County, AL",11119,2.5190214947387357
"Tattnall County, GA",25260,2.519002375296912
"Comanche County, TX",13506,2.518436250555309
"Cass County, IN",38324,2.5183957833211563
"Irion County, TX",1631,2.518087063151441
"Sarasota County, FL",398011,2.517824884236868
"Grayson County, TX",124231,2.5177612673165313
"Burnet County, TX",44584,2.5174950654943475
"Forrest County, MS",76274,2.5166504968927814
"Grady County, GA",25145,2.5159673891429706
"Taylor County, WV",16949,2.5156646409817687
"Coshocton County, OH",36665,2.5139506341197326
"Surry County, VA",6731,2.513742385975338
"Boone County, KY",125656,2.513648373336729
"Blanco County, TX",10918,2.511723758930207
"Grant County, WI",51723,2.5116485896023044
"Oconto County, WI",37475,2.51130086724483
"Kemper County, MS",10128,2.5112559241706163
"Ellis County, TX",160225,2.5106756124200342
"San Miguel County, CO",7767,2.5106218617226728
"Madison County, NC",21130,2.5103644107903453
"Lavaca County, TX",19654,2.509769003765137
"Kenton County, KY",163393,2.50903649483148
"Huron County, OH",58704,2.506524257290815
"McLean County, IL",173254,2.5031514423909407
"Butler County, PA",185974,2.5026562852871908
"Mellette County, SD",2083,2.5026404224675947
"Cedar County, IA",18389,2.5023111642829954
"Ellsworth County, KS",6375,2.5022745098039216
"Lake County, MN",10721,2.502005409943102
"Leavenworth County, KS",78785,2.5005775211017327
"Daniels County, MT",1787,2.500279798545048
"Sibley County, MN",14957,2.499097412582737
"Cherokee County, OK",48267,2.498891582240454
"Routt County, CO",23980,2.4988323603002502
"Milam County, TX",24372,2.4987280485803383
"Erie County, OH",75808,2.4987072604474463
"Columbia County, FL",68198,2.4984896917798176
"Bullock County, AL",10552,2.497820318423048
"Stephens County, GA",25584,2.497224828017511
"Allegany County, MD",73060,2.4965234054202026
"Liberty County, GA",63949,2.496176640760606
"Johnson County, GA",9694,2.495667423148339
"Madison County, OH",43537,2.49461377678756
"Northampton County, NC",20628,2.493358541787861
"Allen County, OH",104664,2.492891538637927
"Clarke County, IA",9273,2.4913188827779575
"Franklin County, MS",7818,2.4892555640828857
"Douglas County, MN",36862,2.4887146655091965
"Stevens County, KS",5738,2.487800627396305
"Butts County, GA",23479,2.4877124238681376
"Grundy County, IA",12373,2.4876747757213287
"Wyandotte County, KS",161777,2.4856129116005365
"Habersham County, GA",43724,2.485088281035587
"Custer County, CO",4375,2.4838857142857145
"Galveston County, TX",314485,2.4828274798480057
"Montgomery County, TX",518849,2.482317591437971
"Perquimans County, NC",13470,2.4821083890126205
"St. Johns County, FL",218362,2.4804224178199505
"Wilson County, NC",81617,2.4803043483587977
"Martin County, FL",153592,2.48020730246367
"Swift County, MN",9483,2.4801223241590216
"Kiowa County, KS",2520,2.4761904761904763
"Hall County, NE",61105,2.475951231486785
"Sioux County, IA",34621,2.4757805955922705
"Barrow County, GA",73340,2.474815925824925
"Tucker County, WV",6922,2.4745738225946257
"Hunt County, TX",89068,2.4744689450756727
"Hemphill County, TX",4151,2.4743435316791134
"Pinellas County, FL",939548,2.4741769446584954
"Okaloosa County, FL",195798,2.4737586696493326
"Knox County, OH",60878,2.473537238411249
"Ellis County, KS",29032,2.4732364287682556
"Tallahatchie County, MS",14776,2.4719139144558744
"Ashland County, OH",53343,2.471495791387811
"Buffalo County, WI",13256,2.4714091732045866
"Delta County, TX",5226,2.4703406046689627
"Box Butte County, NE",11279,2.4696338327865948
"St. Lucie County, FL",293136,2.469335052671797
"Fayette County, GA",109495,2.469309100872186
"Midland County, TX",155817,2.468633075980156
"Mahnomen County, MN",5480,2.4678832116788323
"Bienville Parish, LA",13924,2.4676098822177535
"Lincoln County, NV",5155,2.467313288069835
"Seminole County, FL",442905,2.4665831273072105
"Holmes County, FL",19569,2.4654811180949463
"Perry County, AL",9856,2.465300324675325
"Callahan County, TX",13596,2.4625625183877613
"Spencer County, IN",20777,2.4622900322471963
"Lampasas County, TX",20357,2.4618067495210494
"Lamar County, GA",18195,2.4601264083539434
"Carroll County, GA",113756,2.459562572523647
"Baldwin County, GA",45808,2.4588718127837934
"Wirt County, WV",5826,2.4588053553038107
"Clay County, MN",61402,2.4585355525878634
"Wilcox County, GA",8884,2.4564385411976586
"Appanoose County, IA",12602,2.4563561339469926
"Wabasha County, MN",21327,2.4562291930416844
"Miami County, IN",36093,2.4552129221732746
"Randolph County, WV",29287,2.4536825212551645
"Somervell County, TX",8673,2.4530151043468233
"Hill County, TX",34901,2.4528237013266097
"Jackson County, FL",48721,2.4520843168243673
"Randall County, TX",128603,2.451435814094539
"Middlesex County, VA",10728,2.4485458612975393
"Nash County, NC",94385,2.4478677755999363
"Elk County, PA",31111,2.4476551701970366
"Union County, IA",12539,2.4471648456814736
"Monroe County, IN",143292,2.4470312369148313
"Gaines County, TX",19485,2.4467539132666154
"Chippewa County, MN",12126,2.4445818901533896
"Douglas County, NE",543253,2.444260777206937
"Jones County, NC",10074,2.443815763351201
"Perry County, IN",19301,2.443396715196104
"Schleicher County, TX",3171,2.4430778934090194
"Wood County, WV",86262,2.4428601238088614
"Kaufman County, TX",111830,2.4390145756952517
"Wakulla County, FL",31314,2.4385897681548188
"Hutchinson County, TX",21782,2.4382976769809934
"Hamilton County, TX",8232,2.438168124392614
"Lenoir County, NC",58343,2.437464648715356
"Oktibbeha County, MS",49424,2.437378601489155
"Towns County, GA",10976,2.436224489795918
"Jack County, TX",8866,2.435822242273855
"Collin County, TX",886633,2.435110130121482
"Otter Tail County, MN",57694,2.4349325753111244
"Dickinson County, IA",17046,2.434823418983926
"Bradford County, FL",26919,2.434191463278725
"Gray County, KS",6037,2.4339903925790956
"Roane County, WV",14513,2.4339557637979743
"Stone County, MS",17995,2.433342595165324
"Telfair County, GA",16405,2.433038707711064
"Guthrie County, IA",10691,2.432981012066224
"Reagan County, TX",3625,2.4322758620689657
"Geauga County, OH",94020,2.430780684960647
"Brevard County, FL",560683,2.430728236811175
"Lincoln County, WI",28171,2.4301941713109225
"Pickaway County, OH",56804,2.429846489683825
"Armstrong County, PA",67512,2.4293162697002013
"Carbon County, WY",15696,2.429026503567788
"Louisa County, IA",11251,2.428939649808906
"Marion County, OH",65620,2.428924108503505
"Langlade County, WI",19414,2.428093128670032
"Jefferson County, MS",7528,2.427603613177471
"Ford County, IL",13758,2.4271696467509813
"Wilbarger County, TX",13061,2.426996401500651
"Gilpin County, CO",5708,2.4253679046951646
"Georgetown County, SC",60804,2.424922702453786
"Fannin County, TX",33757,2.4248304055455163
"Hillsborough County, FL",1323059,2.4239878947197364
"Athens County, OH",65103,2.4232831052332457
"San Augustine County, TX",8556,2.4229780271154744
"Webster County, IA",37050,2.4177867746288797
"Grimes County, TX",27140,2.4176123802505525
"Carter County, MT",1295,2.4154440154440153
"Clinton County, IA",47972,2.4152422246310348
"Clark County, OH",136175,2.4146429227097483
"Edgecombe County, NC",54669,2.413378697250727
"Waupaca County, WI",51974,2.4127448339554394
"Jackson County, TX",14678,2.41265840032702
"Polk County, GA",41263,2.4125972420812833
"Denton County, TX",754650,2.41216457960644
"Lipscomb County, TX",3507,2.4117479327060165
"Washington County, TX",34544,2.4109251968503935
"Braxton County, WV",14463,2.4108414575122725
"Noble County, IN",47587,2.410532288229979
"Navarro County, TX",48177,2.4099466550428628
"DeKalb County, IN",42489,2.4089058344512697
"Taylor County, WI",20521,2.4085570878612153
"Union County, GA",22033,2.4083420324059364
"Washington County, FL",24627,2.408129288991757
"Dixie County, FL",16084,2.4078587416065655
"George County, MS",23313,2.407540857032557
"Grant County, WV",11770,2.407051826677995
"Clay County, IA",16478,2.406663430027916
"Carroll County, IL",14793,2.405529642398432
"Montgomery County, MD",1026371,2.4042583042584016
"Winnebago County, IA",10580,2.4017013232514177
"Duval County, FL",900890,2.4013897368158155
"Maricopa County, AZ",4088549,2.3993201500092085
"Rappahannock County, VA",7416,2.399002157497303
"Hancock County, GA",8747,2.3987652909568995
"Cass County, ND",166852,2.3984429314602163
"Jones County, IA",20481,2.3972462282115132
"Johnson County, TN",17923,2.396975952686492
"Trumbull County, OH",204908,2.396743904581568
"Lincoln County, SD",51396,2.396178690948712
"Lincoln County, MS",34691,2.3945980225418695
"Lee County, TX",16754,2.3945923361585293
"Nueces County, TX",355667,2.3922123784326352
"Medina County, OH",175543,2.3920293033615696
"Hempstead County, AR",22208,2.3919758645533142
"Henry County, IA",19941,2.3904016849706635
"Logan County, CO",21862,2.3902204738816213
"Wallace County, KS",1584,2.390151515151515
"Pulaski County, GA",11460,2.3888307155322863
"Newton County, GA",103901,2.3886584344712753
"Houston County, TX",22802,2.3865011841066575
"Madison County, FL",18560,2.386153017241379
"Beaver County, OK",5479,2.3845592261361563
"Richland County, OH",121888,2.3838195720661592
"Marion County, WV",56716,2.3837012483249875
"Clinton County, PA",39536,2.38246155402671
"Westmoreland County, VA",17528,2.3805910543130993
"Fulton County, OH",42466,2.379691988885226
"Calhoun County, GA",6443,2.379636815148223
"Tama County, IA",17423,2.3781782701027376
"King William County, VA",16156,2.377011636543699
"Ringgold County, IA",5054,2.3765334388603088
"Muscogee County, GA",200303,2.3742230520761045
"Johnson County, TX",157544,2.373127507236074
"Mills County, TX",4871,2.3728187230548143
"Prairie County, AR",8334,2.3724502039836812
"Wilson County, TX",46444,2.372168633192662
"Lafayette Parish, LA",234963,2.3721479552099693
"Kewaunee County, WI",20459,2.371865682584682
"Norton County, KS",5558,2.3715365239294712
"Levy County, FL",39707,2.370916966781676
"Pittsylvania County, VA",62392,2.370111552763175
"Long County, GA",17243,2.370005219509366
"Upshur County, WV",24632,2.369925300422215
"Livingston Parish, LA",135925,2.3695273128563548
"Floyd County, GA",96199,2.3693073732575183
"Brazoria County, TX",338419,2.368747026614936
"Lowndes County, GA",113898,2.3661346116700908
"Halifax County, NC",52849,2.366080720543435
"Chambers County, TX",38072,2.365964488337886
"Broward County, FL",1863780,2.365378424492161
"Kershaw County, SC",63090,2.3630686321128547
"Preston County, WV",33793,2.3625898854792413
"Bladen County, NC",34454,2.359726011493586
"Macon County, GA",13846,2.3585150946121622
"Pitt County, NC",175150,2.358218669711676
"Halifax County, VA",35305,2.3574281263277155
"Lee County, FL",680970,2.357268308442369
"Hockley County, TX",23377,2.3570603584720025
"Valley County, MT",7576,2.3563885955649417
"Hamilton County, KS",2567,2.3560576548500194
"Yazoo County, MS",27719,2.3555683826977885
"Southampton County, VA",18291,2.3550926685255043
"Richmond County, GA",201418,2.354451935775353
"Nolan County, TX",15017,2.3536658453752413
"Hancock County, IA",11006,2.352716699981828
"Forest County, WI",9108,2.3522178304787
"Jim Wells County, TX",41486,2.35076893409825
"St. Martin Parish, LA",53385,2.349648777746558
"Hansford County, TX",5552,2.348883285302594
"Poweshiek County, IA",18622,2.3482977123832027
"Freeborn County, MN",30751,2.3474683750121947
"Winn Parish, LA",14695,2.347465124191902
"Pulaski County, IN",12910,2.3469403563129356
"Pleasants County, WV",7612,2.345901208617972
"Victoria County, TX",90989,2.345876974139731
"Benton County, IA",25720,2.3458398133748055
"Lake County, FL",317586,2.3456386616538514
"Wayne County, IA",6403,2.344838357020147
"Teton County, WY",22623,2.3438093975158023
"Cottle County, TX",1560,2.342948717948718
"Lewis County, WV",16422,2.3426501035196687
"Carteret County, NC",68537,2.3413338780512714
"Union County, SC",27928,2.341055571469493
"McKenzie County, ND",10718,2.3404553088262734
"Currituck County, NC",24864,2.340291184041184
"Perkins County, SD",3019,2.338191454123882
"Adair County, OK",22161,2.3379360137177927
"Oconee County, SC",75375,2.3367960199004973
"Alachua County, FL",256581,2.3356756735689705
"Stark County, OH",374762,2.3353088093243177
"Harrison County, WV",68775,2.335267175572519
"Scott County, TN",22029,2.3350583321984657
"Clay County, FL",200346,2.3347209327862797
"Kandiyohi County, MN",42510,2.334227240649259
"Washington County, AR",219930,2.332655845041604
"Kearny County, KS",3943,2.3307126553385746
"Des Moines County, IA",40114,2.3304831230991674
"Allamakee County, IA",14001,2.3299764302549817
"Leflore County, MS",30500,2.329016393442623
"Todd County, MN",24335,2.3289500719128826
"Pointe Coupee Parish, LA",22366,2.328444961101672
"Calhoun County, TX",21805,2.3283191928456777
"Hall County, TX",3162,2.3282732447817835
"Coleman County, TX",8476,2.326923076923077
"Polk County, FL",637691,2.3267475940541735
"Ochiltree County, TX",10577,2.3266521698024016
"Polk County, TX",46583,2.3257840843226067
"Mills County, IA",14841,2.324573815780608
"Walworth County, WI",103021,2.3240407295599925
"Fayette County, TX",24909,2.3235778232767275
"Price County, WI",13707,2.3230466185160865
"Hardin County, TX",55624,2.3223248957284626
"Berrien County, MI",155134,2.321973261825261
"Caroline County, VA",29640,2.32108636977058
"East Feliciana Parish, LA",19756,2.3209657825470744
"Isle of Wight County, VA",36027,2.320842701307353
"Marion County, IA",33197,2.3185830044883575
"Chaffee County, CO",18507,2.316853082617388
"Sandusky County, OH",59870,2.3163855019208284
"Calhoun County, FL",14550,2.3159450171821305
"Kerr County, TX",50505,2.3153549153549156
"Gates County, NC",11615,2.3119242359018513
"Furnas County, NE",4850,2.310103092783505
"Pasco County, FL",488310,2.309833916978968
"Camden County, NC",10228,2.3090535784122017
"Vermilion Parish, LA",59524,2.3084302130233185
"Morton County, ND",29633,2.3082374379914286
"Brunswick County, NC",119167,2.3075515872682875
"Franklin city, VA",8413,2.3065493878521335
"Washington County, IA",22115,2.306353153967895
"Marion County, FL",340341,2.306069500882938
"Gulf County, FL",15851,2.3049018989338212
"Cherokee County, TX",51257,2.3030805548510447
"Saguache County, CO",6255,2.302957633892886
"Brown County, TX",37935,2.302701990246474
"DeWitt County, TX",20660,2.302081316553727
"Tyler County, TX",21371,2.301670488044546
"Greene County, IA",9083,2.3014422547616427
"Tarrant County, TX",1947529,2.3001274948922457
"King and Queen County, VA",7140,2.299859943977591
"Costilla County, CO",3590,2.2963788300835652
"Pratt County, KS",9729,2.2961249871518143
"Orange County, TX",83751,2.295686021659443
"Gray County, TX",23028,2.2954663887441376
"Hall County, GA",190482,2.292379332430361
"Clarendon County, SC",34056,2.2920777542870567
"Smith County, TX",219745,2.2897813374593277
"Kleberg County, TX",31877,2.2890485302882957
"Abbeville County, SC",24951,2.288725902769428
"Fort Bend County, TX",683756,2.288408438097801
"Essex County, VA",11130,2.2878706199460916
"Kendall County, TX",39010,2.287105870289669
"Lamb County, TX",13561,2.286925742939311
"Orange County, FL",1256055,2.28669206364371
"Palo Pinto County, TX",27922,2.2865482415299763
"Cleveland County, AR",8421,2.286308039425246
"Burnett County, WI",15259,2.286191755685169
"Dane County, WI",516818,2.2856595552012506
"Franklin County, OH",1232118,2.285508368516652
"Stark County, ND",29837,2.2853504038609778
"Stephens County, TX",9787,2.2846633289056912
"Calumet County, WI",49653,2.2846555092340846
"Warren County, IA",48170,2.2843263441976336
"Barbour County, WV",16892,2.2832701870708028
"Bailey County, TX",7131,2.2831299957930162
"Henry County, GA",214171,2.2813452801733196
"Stanly County, NC",60610,2.2808282461639995
"Kanabec County, MN",15918,2.279494911421033
"Angelina County, TX",87657,2.279247521589833
"St. Helena Parish, LA",10714,2.2778607429531452
"Warren County, MS",47834,2.277292302546306
"Montrose County, CO",40866,2.2768315959477317
"McCulloch County, TX",8242,2.2767532152390197
"Flagler County, FL",102917,2.276397485352274
"Sherman County, TX",3069,2.2733789507983055
"Yoakum County, TX",8316,2.2728475228475227
"Koochiching County, MN",12930,2.2726991492652746
"Worth County, IA",7562,2.2725469452525786
"Williams County, ND",31643,2.271782068703979
"Trinity County, TX",14360,2.2715877437325904
"Iron County, WI",5850,2.2711111111111113
"Rio Grande County, CO",11623,2.270928331756001
"Paulding County, GA",149830,2.2708002402723086
"Curry County, NM",50544,2.2697451725229505
"Washburn County, WI",15685,2.2693018807778134
"Pepin County, WI",7349,2.2684719009389034
"Cerro Gordo County, IA",43303,2.2678567304805672
"Tippecanoe County, IN",183397,2.266858236503323
"East Baton Rouge Parish, LA",445337,2.26643193806039
"Buena Vista County, IA",20445,2.265639520665199
"Taylor County, FL",22582,2.2633956248339384
"Manatee County, FL",353411,2.2607077878164517
"Walworth County, SD",5538,2.259118815456844
"Orange County, VA",34873,2.258910905284891
"Cimarron County, OK",2269,2.25826355222565
"Sunflower County, MS",27424,2.257693990665111
"Clayton County, IA",17735,2.2575697772765717
"Oneida County, WI",35604,2.257330637007078
"Haskell County, KS",4087,2.255688769268412
"Darlington County, SC",67689,2.2556397642157515
"Atascosa County, TX",47710,2.254747432404108
"Meade County, SD",26840,2.2546572280178836
"McLennan County, TX",243394,2.25437767570277
"Haskell County, TX",5812,2.2536132140399174
"Powhatan County, VA",28286,2.2535529944141977
"Moffat County, CO",13034,2.2534908700322234
"Centre County, PA",159178,2.253458392491425
"Marathon County, WI",135367,2.253178396507273
"Mitchell County, IA",10757,2.2521149019243283
"Catahoula Parish, LA",10145,2.251256776737309
"Cobb County, GA",728388,2.250019220525324
"Louisa County, VA",34350,2.2497525473071325
"Amelia County, VA",12793,2.2495896193230673
"Highlands County, FL",98862,2.2495802229370234
"Lake County, CO",7401,2.2491555195243884
"Richland County, MT",11392,2.248946629213483
"Golden Valley County, ND",1895,2.248548812664908
"Scurry County, TX",17314,2.2483539332332216
"Huerfano County, CO",6521,2.2478147523385985
"Assumption Parish, LA",22973,2.246680886257781
"Greene County, MS",13941,2.2463955239939746
"Jeff Davis County, TX",2221,2.246285457001351
"Wichita County, TX",132148,2.246087719829282
"Yadkin County, NC",37819,2.2457230492609535
"Bremer County, IA",24663,2.245671653894498
"Beaver County, PA",169205,2.245512839455099
"Campbell County, VA",55061,2.2446014420370135
"Douglas County, GA",138283,2.2445926108053773
"Collier County, FL",348236,2.244477882815102
"Mecklenburg County, VA",31209,2.244448716716332
"Manitowoc County, WI",80178,2.244056973234553
"Polk County, NC",20324,2.24394804172407
"San Jacinto County, TX",27172,2.2438539673192994
"Allen County, IN",365565,2.242925334755789
"Gilchrist County, FL",17033,2.2426466271355605
"Yankton County, SD",22649,2.241246854165747
"Grand County, CO",14490,2.240165631469979
"Lea County, NM",68930,2.2396053967793415
"Butte County, SD",10268,2.2395792754187767
"Nacogdoches County, TX",65556,2.2392153273537128
"Bayfield County, WI",14987,2.239140588510042
"Mahoning County, OH",233015,2.238482501126537
"Richmond County, NC",45710,2.2377597899803106
"Douglas County, CO",314238,2.237752913396852
"Winnebago County, WI",169487,2.2372689350805666
"Pamlico County, NC",12892,2.2366583928017376
"King George County, VA",25260,2.234639746634996
"Tangipahoa Parish, LA",127115,2.2315541045509972
"White County, IN",24265,2.2308262930146303
"Jo Daviess County, IL",22186,2.230640944739926
"Ector County, TX",153177,2.230471937692996
"Fulton County, GA",996757,2.2283405082683143
"Duval County, TX",11510,2.228323197219809
"La Salle Parish, LA",14927,2.2277751725061967
"Greene County, NC",21241,2.227578739230733
"Runnels County, TX",10411,2.2268754202286045
"Albany County, WY",37836,2.2265302886140184
"Dinwiddie County, VA",28155,2.225679275439531
"Barber County, KS",4831,2.2252121713930864
"Portage County, OH",161796,2.225147716878044
"Hamilton County, FL",14362,2.2243420136471244
"Bastrop County, TX",78286,2.2233988197123367
"Archuleta County, CO",12355,2.2229057061918254
"Limestone County, TX",23469,2.2225488942860796
"Williamsburg County, SC",32816,2.2198013164310093
"Crosby County, TX",5987,2.2181393018206115
"Craven County, NC",104190,2.2175640656492948
"Rockdale County, GA",87569,2.2175198985942512
"Calhoun County, WV",7482,2.2171879176690723
"Benton County, IN",8709,2.2171317028361464
"Sabine County, TX",10367,2.216359602585126
"Cherokee County, GA",230629,2.216312779398948
"Hanover County, VA",102199,2.2158925234102096
"Sarpy County, NE",172460,2.2149194016003713
"Sumter County, SC",107682,2.2146041121078732
"Fremont County, WY",40683,2.2143893026571293
"Calhoun County, SC",14886,2.2140266021765416
"Jefferson Davis Parish, LA",31399,2.2140195547628907
"Lincoln County, NC",79783,2.2136670719326172
"Eastland County, TX",18252,2.2124698663160203
"Decatur County, IA",8210,2.210596833130329
"Wayne County, OH",115747,2.2103812625813197
"Jasper County, TX",35640,2.2102132435465767
"Mille Lacs County, MN",25788,2.2100977198697067
"Arlington County, VA",226092,2.208477080126674
"Burleson County, TX",17417,2.2084170637882528
"Forsyth County, GA",203841,2.2071761814355306
"Martin County, TX",5451,2.2071179600073383
"Comanche County, KS",1898,2.207060063224447
"Wapello County, IA",35242,2.2066568299188467
"Davidson County, NC",164058,2.2063111826305333
"Lorain County, OH",304091,2.206309953270567
"Douglas County, KS",116352,2.20548851760176
"Colleton County, SC",37884,2.2040439235561187
"Newton County, IN",14022,2.203822564541435
"Putnam County, FL",72304,2.2034050674928083
"Wadena County, MN",13755,2.203271537622683
"Quay County, NM",8555,2.2029222676797193
"Delta County, CO",30221,2.202607458389861
"Chaves County, NM",65610,2.202560585276635
"Portage County, WI",70551,2.2019106745474906
"Itasca County, MN",45356,2.2018696534085898
"Okeechobee County, FL",39420,2.2016996448503297
"Pitkin County, CO",17543,2.2014478709456764
"Goshen County, WY",13546,2.201387863575963
"Washington Parish, LA",46367,2.1995168977936896
"Liberty County, TX",78598,2.199318048805313
"Duplin County, NC",59121,2.199150893929399
"Brunswick County, VA",16573,2.1990587099499184
"West Baton Rouge Parish, LA",25017,2.198265179677819
"Columbus County, NC",57015,2.197123563974393
"Baca County, CO",3648,2.196271929824561
"St. James Parish, LA",21581,2.195496038181734
"Cheyenne County, CO",2071,2.194591984548527
"Yuma County, CO",10150,2.1941871921182265
"Hardin County, IA",17324,2.1937774186100207
"Hendry County, FL",38376,2.1934281842818426
